Processo|NumeroInscricao|DtInicio|DtFim
1711300029698011|08199996005772|01012018|
1711300029699011|45242914028964|01012018|
1711300029700011|40432544061014|01012018|
1711290029701011|05066625000170|01012018|
1711300029703021|74101569000341|01012018|
1711300029702011|09084219001677|01012018|
1711300029705011|02916265013903|01012018|
1711300029707011|45242914029502|01012018|
1711300029708011|02916265006796|01012018|
1711300029706011|03889255000145|01012018|
1711300029710011|74101569001070|01012018|
1711300029711011|76506302001170|01012018|
1711060029712011|87644969000183|01012018|
1711300029713011|85787737000159|01012018|
1711300029714011|45242914029855|01012018|
1711300029715011|02083833000199|01012018|
1711300029709011|02916265013814|01012018|
1711300029717011|57940546000220|01012018|
1711300029607021|40432544059540|01012018|
1711300029716011|02916265013733|01012018|
1711300029719011|01082569000106|01012018|
1711300029718011|83044016000123|01012018|
1711300029720011|74101569001909|01012018|
1711300029721011|02905424000120|01012018|
1711300029723011|74101569002204|01012018|
1711300029725011|02916265006877|01012018|
1711290029726011|01094488000126|01012018|
1711300029728011|74101569002808|01012018|
1711300029722011|02916265013652|01012018|
1711300029727011|02916265013229|01012018|
1711300029730011|40432544061529|01012018|
1711300029729011|83044016000395|01012018|
1711290026983021|75315333012549|01012018|
1711300029732011|40432544063149|01012018|
1711140029733011|17370354000120|01012018|
1711280029735011|79038097001587|01012018|
1711300029731011|02916265012923|01012018|
1711300029445021|16701716004062|01012018|
1711300029734011|05017780000287|01012018|
1711300029736011|40432544064110|01012018|
1711160026314021|48041735003881|01012018|
1711300029738011|03229363000191|01012018|
1711300029739011|02905424006676|01012018|
1711300029740011|02916265007091|01012018|
1711300029741011|77377257000191|01012018|
1711300029737011|02916265012508|01012018|
1711300029742011|76743764000139|01012018|
1711300029743011|40432544064463|01012018|
1711300029745011|02709449001473|01012018|
1711300029746011|61064838008975|01012018|
1711300029744011|83044016000808|01012018|
1711300029748011|03229363000272|01012018|
1711300029749011|96216429002567|01012018|
1711300029747011|02916265011790|01012018|
1711270029750011|11818593000114|01012018|
1711300029751011|40432544064544|01012018|
1711300029752011|61064838009190|01012018|
1711170026135071|75315333000702|01012018|
1711300029755011|02709449006947|01012018|
1711300029756011|03229363000353|01012018|
1711300029753011|02916265011285|01012018|
1711300029757011|08684547002966|01012018|
1711300029754011|83044016000980|01012018|
1711300029758011|10491489000367|01012018|
1711300029759011|40432544064978|01012018|
1711290026633061|75315333003558|01012018|
1711300029760011|02916265007415|01012018|
1711300029761011|02709449001120|01012018|
1711300029724021|04275114000103|01012018|
1711300029765011|02916265000402|01012018|
1711300029762011|02916265011013|01012018|
1711290027841031|75315333000966|01012018|
1711300029763011|83044016001448|01012018|
1711300029767011|02709449002011|01012018|
1711300029768011|40432544065192|01012018|
1711300029766011|02916265010556|01012018|
1711300029770011|02916265007504|01012018|
1711300029771011|02916265000593|01012018|
1711300029769011|83044016001600|01012018|
1711300029772011|02916265010475|01012018|
1711300029773011|02709449006270|01012018|
1711300029774011|79038097001749|01012018|
1711270026182031|75315333001423|01012018|
1711300029775011|40432544066679|01012018|
1711290029778011|50707702000188|01012018|
1711290029776011|60678471000185|01012018|
1711270029780011|09863853000202|01012018|
1711300029781011|02916265000836|01012018|
1711300029777011|02916265010394|01012018|
1711300029782011|09248567000156|01012018|
1711300029779011|36966422000163|01012018|
1711300029784011|77998912000129|01012018|
1711300029785011|19565573000190|01012018|
1711300029783011|02916265009892|01012018|
1711070029786011|09863853000121|01012018|
1711300029787011|02916265001050|01012018|
1711300029789011|02916265007687|01012018|
1711210026381021|01473781000790|01012018|
1711300029788011|36966422000244|01012018|
1711300029794011|83719963000177|01012018|
1711300029790011|02916265009620|01012018|
1711300029791011|52605821000155|01012018|
1711300029795011|45242914031752|01012018|
1711290029792011|59104760000515|01012018|
1711290029793011|52823770000138|01012018|
1711300029796011|02916265001131|01012018|
1711290027890031|75315333001695|01012018|
1711300029797011|02916265009116|01012018|
1711210026389021|01473781000870|01012018|
1711290028336021|75315333012620|01012018|
1711300029798011|02916265009035|01012018|
1711300029800011|02916265001646|01012018|
1711300029799011|02914460000231|01012018|
1711300029801011|02916265007768|01012018|
1711300029802011|84683671000780|01012018|
1711300029803011|10788677000190|01012018|
1711130029805011|61142063000177|01012018|
1711270029806011|42234005000200|01012018|
1711300029807011|05042500000100|01012018|
1711290029808011|01417222000177|01012018|
1711300029804011|02916265008900|01012018|
1711290027803131|75315333003981|01012018|
1711090026613021|75315333001776|01012018|
1711300029809011|02916265002707|01012018|
1711290028536021|75315333006905|01012018|
1711300029811011|13009717004486|01012018|
1711300029812011|02914460000665|01012018|
1711300029813011|02916265008810|01012018|
1711300029814011|45242914032481|01012018|
1711300029815011|79038097002206|01012018|
1711290027893021|75315333002071|01012018|
1711300029817011|40432544067560|01012018|
1711300029818011|02916265002960|01012018|
1711300029816011|75315333012700|01012018|
1711300029821011|45242914032562|01012018|
1711300029819011|02916265008659|01012018|
1711290028286031|75315333004287|01012018|
1711200028334031|60746948209690|01012018|
1711300029822011|43423003000140|01012018|
1711300029824011|40432544068027|01012018|
1711300029825011|02916265003266|01012018|
1711300029826011|75315333009670|01012018|
1711220029531031|25183468000351|01012018|
1711300029823011|02916265008306|01012018|
1711290027857021|75315333002152|01012018|
1711300029828011|64545866000756|01012018|
1711300029829011|02916265007849|01012018|
1711170029834011|16100727000180|01012018|
1711200029835011|60746948253169|01012018|
1711300029837011|11859786000113|01012018|
1711300029832011|02916265008225|01012018|
1711300029833011|02914460001203|01012018|
1711290027875021|75315333002314|01012018|
1711300029839011|75315333010171|01012018|
1711300029840011|02916265003690|01012018|
1711290028193031|75315333012891|01012018|
1711300029830021|08491597000126|01012018|
1711300029838011|02914460000908|01012018|
1711300029836021|09098215000161|01012018|
1711300029560021|02916265004157|01012018|
1711300029842011|14599616000135|01012018|
1711300029843011|40432544068299|01012018|
1711210026397021|01473781000951|01012018|
1711300029844011|16513178002705|01012018|
1711290029845011|15890809001002|01012018|
1711200028006021|60746948305819|01012018|
1711300029846011|75315333010929|01012018|
1711300029841011|03773700009163|01012018|
1711300029847011|59225698000196|01012018|
1711300029631021|02916265004742|01012018|
1711290027951021|75315333002829|01012018|
1711080029827021|33479023000180|01012018|
1711300029849011|08285374000102|01012018|
1711210026404021|01473781001095|01012018|
1711290029458021|03853896000573|01012018|
1711300029848011|02914460001556|01012018|
1711300029850011|04171382000177|01012018|
1711300029851011|08491597000207|01012018|
1711300029852011|77863223000107|01012018|
1711200028158021|60746948307358|01012018|
1711010029399021|25183468000190|01012018|
1711290029853011|15890809000707|01012018|
1711280029854011|12132419000186|01012018|
1711300029856011|13097420000180|01012018|
1711270029857011|17167412007045|01012018|
1711300029858011|25631672000398|01012018|
1711130026655071|75315333004368|01012018|
1711210026411021|01473781001176|01012018|
1711300029855011|02914460001807|01012018|
1711300029861011|45242914034344|01012018|
1711200028182031|60746948307609|01012018|
1711300029859011|02914460002447|01012018|
1711290029863011|01417222000258|01012018|
1711300029860011|10711925000102|01012018|
1711300029866011|02914460013562|01012018|
1711300029862011|02914460003095|01012018|
1711290029864011|52823770000480|01012018|
1711210026428021|01473781001257|01012018|
1711300029868011|49648587000210|01012018|
1711140029869011|50418557000115|01012018|
1711300029870011|03773700006814|01012018|
1711300029871011|45242914034506|01012018|
1711300029867011|02914460001980|01012018|
1711200029872011|60746948361212|01012018|
1711300029874011|61142063000339|01012018|
1711300029875011|03497127000156|01012018|
1711300029876011|04586197000143|01012018|
1711300029877011|75092593000162|01012018|
1711300029878011|02914460013058|01012018|
1711300029879011|16513178001903|01012018|
1711300029880011|02914460002013|01012018|
1711300029873011|02914460003508|01012018|
1711300029881011|16701716003414|01012018|
1711300029882011|79038097006899|01012018|
1711200029883011|60746948362022|01012018|
1711300029884011|40432544070609|01012018|
1711300029886011|16513178002110|01012018|
1711300029887011|23998438000106|01012018|
1711300029888011|49882913000178|01012018|
1711290029889011|01417222000339|01012018|
1711290029890011|12933540000107|01012018|
1711300029885011|02914460003842|01012018|
1711300029891011|40432544071400|01012018|
1711300029892011|20243945000141|01012018|
1711300029893011|52771516006255|01012018|
1711200029894011|60746948374705|01012018|
1711300029895011|16513178003604|01012018|
1711300029896011|02914460012914|01012018|
1711300029897011|08199996000541|01012018|
1711300029898011|88203088000190|01012018|
1711300029899011|02914460004067|01012018|
1711300029902011|08619844000399|01012018|
1711300029900011|75315333013006|01012018|
1711300029903011|08199996001866|01012018|
1711300029901011|08199996000703|01012018|
1711300029904011|77863223000298|01012018|
1711270029906011|00808396000106|01012018|
1711300029908011|04656883000143|01012018|
1711300029909011|84683671000275|01012018|
1711300029910011|02914460010709|01012018|
1711200029912011|60746948379693|01012018|
1711300029905011|02914460004571|01012018|
1711300029429021|16701716003686|01012018|
1711300029907011|08199996002080|01012018|
1711300029911011|08199996002242|01012018|
1711300029916011|40432544071591|01012018|
1711300029918011|33479023002638|01012018|
1711300029914011|08199996002404|01012018|
1711300029915011|02914460004652|01012018|
1711300029919011|02914460008640|01012018|
1711300029917011|08199996002595|01012018|
1711170028561021|75315333013278|01012018|
1711290029920011|59104760000604|01012018|
1711210026443021|01473781001419|01012018|
1711300029921011|79038097004926|01012018|
1711300029922011|02914460006272|01012018|
1711300029924011|04656883000810|01012018|
1711290028827021|19792977000117|01012018|
1711300029704021|16701716000156|01012018|
1711300029923011|02914460005039|01012018|
1711080029925011|33479023000260|01012018|
1711290027687021|91802041052386|01012018|
1711290029926011|44593523000245|01012018|
1711300029927011|45242914034778|01012018|
1711030028898021|10851805000100|01012018|
1711300029929011|02914460007678|01012018|
1711290028381081|75315333004791|01012018|
1711300029930011|40432544072300|01012018|
1711300029928011|02914460006191|01012018|
1711210026451021|01473781001508|01012018|
1711270029932011|17167412007630|01012018|
